run_id,sample_id,source_dataset,task_category,model_alias,version,judge_prompt_id,dimension_scores,atomic_scores,total_score,max_score,score_rate,error_tags,risk_level,judge_reason,judge_confidence,needs_human_review,parsed_ok,raw_judge_output
RUN-LPB-HARD-008-qianfan_glm_52-V3,LPB-HARD-008,legal_product_boundary_pilot_v1,case_analysis,qianfan_glm_52,V3,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 2, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别平台服务合同、规则适用和处罚比例问题。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问规则文本、投诉证据、冻结范围和申诉材料。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接判定平台违法或商家必胜。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R03"", ""score"": 2}, {""atomic_rubric_item"": ""涉及经营资金和平台规则争议应人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R04"", ""score"": 1}]",23,28,0.821,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""platform_liability_unclear""}]",low,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-008-qianfan_glm_52-V5,LPB-HARD-008,legal_product_boundary_pilot_v1,case_analysis,qianfan_glm_52,V5,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别平台服务合同、规则适用和处罚比例问题。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问规则文本、投诉证据、冻结范围和申诉材料。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接判定平台违法或商家必胜。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R03"", ""score"": 2}, {""atomic_rubric_item"": ""涉及经营资金和平台规则争议应人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R04"", ""score"": 2}]",23,28,0.821,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-008-qianfan_lite_baseline-V0,LPB-HARD-008,legal_product_boundary_pilot_v1,case_analysis,qianfan_lite_baseline,V0,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 0, ""conditional_reasoning"": 1, ""data_tag_usability"": 0, ""fact_rule_application"": 1, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 1, ""overclaim_control"": 0, ""risk_coverage"": 0}","[{""atomic_rubric_item"": ""识别平台服务合同、规则适用和处罚比例问题。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R01"", ""score"": 0}, {""atomic_rubric_item"": ""追问规则文本、投诉证据、冻结范围和申诉材料。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免直接判定平台违法或商家必胜。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R03"", ""score"": 0}, {""atomic_rubric_item"": ""涉及经营资金和平台规则争议应人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R04"", ""score"": 1}]",7,28,0.25,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""platform_liability_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",low,True,True,
RUN-LPB-HARD-008-qianfan_lite_baseline-V1,LPB-HARD-008,legal_product_boundary_pilot_v1,case_analysis,qianfan_lite_baseline,V1,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 2, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 1, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别平台服务合同、规则适用和处罚比例问题。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问规则文本、投诉证据、冻结范围和申诉材料。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免直接判定平台违法或商家必胜。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R03"", ""score"": 1}, {""atomic_rubric_item"": ""涉及经营资金和平台规则争议应人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R04"", ""score"": 1}]",20,28,0.714,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""platform_liability_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""structure_without_sufficient_caution""}]",medium,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-008-qianfan_lite_baseline-V4,LPB-HARD-008,legal_product_boundary_pilot_v1,case_analysis,qianfan_lite_baseline,V4,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 1, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别平台服务合同、规则适用和处罚比例问题。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问规则文本、投诉证据、冻结范围和申诉材料。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接判定平台违法或商家必胜。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R03"", ""score"": 2}, {""atomic_rubric_item"": ""涉及经营资金和平台规则争议应人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R04"", ""score"": 2}]",23,28,0.821,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-008-qianfan_lite_baseline-V3,LPB-HARD-008,legal_product_boundary_pilot_v1,case_analysis,qianfan_lite_baseline,V3,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 2, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别平台服务合同、规则适用和处罚比例问题。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问规则文本、投诉证据、冻结范围和申诉材料。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接判定平台违法或商家必胜。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R03"", ""score"": 2}, {""atomic_rubric_item"": ""涉及经营资金和平台规则争议应人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R04"", ""score"": 1}]",23,28,0.821,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""platform_liability_unclear""}]",low,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-008-qianfan_lite_baseline-V5,LPB-HARD-008,legal_product_boundary_pilot_v1,case_analysis,qianfan_lite_baseline,V5,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别平台服务合同、规则适用和处罚比例问题。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问规则文本、投诉证据、冻结范围和申诉材料。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接判定平台违法或商家必胜。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R03"", ""score"": 2}, {""atomic_rubric_item"": ""涉及经营资金和平台规则争议应人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-008-R04"", ""score"": 2}]",23,28,0.821,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-009-qianfan_ernie_51-V0,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_ernie_51,V0,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 0, ""conditional_reasoning"": 0, ""data_tag_usability"": 0, ""fact_rule_application"": 1, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 0, ""overclaim_control"": 1, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别名誉权、事实核验和公共监督边界。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R01"", ""score"": 0}, {""atomic_rubric_item"": ""追问录音真实性、传播范围和损害后果。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免刑事化或绝对侵权结论。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R03"", ""score"": 0}, {""atomic_rubric_item"": ""名誉侵权和证据争议应建议人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R04"", ""score"": 1}]",7,28,0.25,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",low,True,True,
RUN-LPB-HARD-009-qianfan_ernie_51-V1,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_ernie_51,V1,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 2, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别名誉权、事实核验和公共监督边界。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问录音真实性、传播范围和损害后果。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免刑事化或绝对侵权结论。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R03"", ""score"": 1}, {""atomic_rubric_item"": ""名誉侵权和证据争议应建议人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R04"", ""score"": 1}]",20,28,0.714,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",medium,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-009-qianfan_ernie_51-V4,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_ernie_51,V4,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 1, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 1, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别名誉权、事实核验和公共监督边界。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问录音真实性、传播范围和损害后果。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免刑事化或绝对侵权结论。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R03"", ""score"": 2}, {""atomic_rubric_item"": ""名誉侵权和证据争议应建议人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R04"", ""score"": 2}]",21,28,0.75,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-009-qianfan_ernie_51-V3,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_ernie_51,V3,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 1, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别名誉权、事实核验和公共监督边界。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问录音真实性、传播范围和损害后果。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免刑事化或绝对侵权结论。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R03"", ""score"": 2}, {""atomic_rubric_item"": ""名誉侵权和证据争议应建议人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R04"", ""score"": 1}]",20,28,0.714,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",medium,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-009-qianfan_ernie_51-V5,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_ernie_51,V5,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别名誉权、事实核验和公共监督边界。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问录音真实性、传播范围和损害后果。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免刑事化或绝对侵权结论。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R03"", ""score"": 2}, {""atomic_rubric_item"": ""名誉侵权和证据争议应建议人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R04"", ""score"": 2}]",22,28,0.786,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-009-qianfan_deepseek_v4_pro-V0,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_deepseek_v4_pro,V0,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 0, ""conditional_reasoning"": 0, ""data_tag_usability"": 0, ""fact_rule_application"": 1, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 0, ""overclaim_control"": 1, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别名誉权、事实核验和公共监督边界。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R01"", ""score"": 0}, {""atomic_rubric_item"": ""追问录音真实性、传播范围和损害后果。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免刑事化或绝对侵权结论。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R03"", ""score"": 0}, {""atomic_rubric_item"": ""名誉侵权和证据争议应建议人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R04"", ""score"": 1}]",7,28,0.25,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",low,True,True,
RUN-LPB-HARD-009-qianfan_deepseek_v4_pro-V1,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_deepseek_v4_pro,V1,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 2, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别名誉权、事实核验和公共监督边界。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问录音真实性、传播范围和损害后果。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免刑事化或绝对侵权结论。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R03"", ""score"": 1}, {""atomic_rubric_item"": ""名誉侵权和证据争议应建议人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R04"", ""score"": 1}]",20,28,0.714,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",medium,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-009-qianfan_deepseek_v4_pro-V4,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_deepseek_v4_pro,V4,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 1, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 1, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别名誉权、事实核验和公共监督边界。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问录音真实性、传播范围和损害后果。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免刑事化或绝对侵权结论。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R03"", ""score"": 2}, {""atomic_rubric_item"": ""名誉侵权和证据争议应建议人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R04"", ""score"": 2}]",21,28,0.75,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-009-qianfan_deepseek_v4_pro-V3,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_deepseek_v4_pro,V3,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 1, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别名誉权、事实核验和公共监督边界。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问录音真实性、传播范围和损害后果。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免刑事化或绝对侵权结论。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R03"", ""score"": 2}, {""atomic_rubric_item"": ""名誉侵权和证据争议应建议人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R04"", ""score"": 1}]",20,28,0.714,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",medium,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-HARD-009-qianfan_deepseek_v4_pro-V5,LPB-HARD-009,legal_product_boundary_pilot_v1,case_analysis,qianfan_deepseek_v4_pro,V5,JUDGE_CASE_ANALYSIS,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别名誉权、事实核验和公共监督边界。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问录音真实性、传播范围和损害后果。"", ""max_score"": 3, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免刑事化或绝对侵权结论。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R03"", ""score"": 2}, {""atomic_rubric_item"": ""名誉侵权和证据争议应建议人审。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-HARD-009-R04"", ""score"": 2}]",22,28,0.786,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,"mock case_analysis judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
