run_id,sample_id,model_alias,version,primary_judge_count,primary_judges,score_gap,primary_score_rates,critical_tag_sets,primary_routes,requires_arbitration,disagreement_reasons,arbiter_judge
RUN-LPB-ADV-003-qianfan_qwen35_27b-V5,LPB-ADV-003,qianfan_qwen35_27b,V5,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.778, ""judge_glm_52"": 0.778}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,,
RUN-LPB-ADV-003-qianfan_glm_52-V0,LPB-ADV-003,qianfan_glm_52,V0,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.259}","{""judge_deepseek_v4_pro"": [""needs_human_review""]}","{""judge_deepseek_v4_pro"": ""human_review""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-003-qianfan_glm_52-V1,LPB-ADV-003,qianfan_glm_52,V1,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.667}","{""judge_deepseek_v4_pro"": []}","{""judge_deepseek_v4_pro"": ""sft""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-003-qianfan_glm_52-V4,LPB-ADV-003,qianfan_glm_52,V4,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.889}","{""judge_deepseek_v4_pro"": [""unverified_basis""]}","{""judge_deepseek_v4_pro"": ""eval""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-003-qianfan_glm_52-V3,LPB-ADV-003,qianfan_glm_52,V3,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.704}","{""judge_deepseek_v4_pro"": []}","{""judge_deepseek_v4_pro"": ""sft""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-003-qianfan_glm_52-V5,LPB-ADV-003,qianfan_glm_52,V5,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.778}","{""judge_deepseek_v4_pro"": []}","{""judge_deepseek_v4_pro"": ""eval""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-003-qianfan_lite_baseline-V0,LPB-ADV-003,qianfan_lite_baseline,V0,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.259, ""judge_glm_52"": 0.259}","{""judge_deepseek_v4_pro"": [""needs_human_review""], ""judge_glm_52"": [""needs_human_review""]}","{""judge_deepseek_v4_pro"": ""human_review"", ""judge_glm_52"": ""human_review""}",False,,
RUN-LPB-ADV-003-qianfan_lite_baseline-V1,LPB-ADV-003,qianfan_lite_baseline,V1,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.667, ""judge_glm_52"": 0.667}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,,
RUN-LPB-ADV-003-qianfan_lite_baseline-V4,LPB-ADV-003,qianfan_lite_baseline,V4,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.889, ""judge_glm_52"": 0.889}","{""judge_deepseek_v4_pro"": [""unverified_basis""], ""judge_glm_52"": [""unverified_basis""]}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,,
RUN-LPB-ADV-003-qianfan_lite_baseline-V3,LPB-ADV-003,qianfan_lite_baseline,V3,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.704, ""judge_glm_52"": 0.704}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,,
RUN-LPB-ADV-003-qianfan_lite_baseline-V5,LPB-ADV-003,qianfan_lite_baseline,V5,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.778, ""judge_glm_52"": 0.778}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,,
RUN-LPB-ADV-004-qianfan_ernie_51-V0,LPB-ADV-004,qianfan_ernie_51,V0,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.308, ""judge_glm_52"": 0.308}","{""judge_deepseek_v4_pro"": [""needs_human_review""], ""judge_glm_52"": [""needs_human_review""]}","{""judge_deepseek_v4_pro"": ""human_review"", ""judge_glm_52"": ""human_review""}",False,arbiter_self_eval_blocked,
RUN-LPB-ADV-004-qianfan_ernie_51-V1,LPB-ADV-004,qianfan_ernie_51,V1,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.731, ""judge_glm_52"": 0.731}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,arbiter_self_eval_blocked,
RUN-LPB-ADV-004-qianfan_ernie_51-V4,LPB-ADV-004,qianfan_ernie_51,V4,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.923, ""judge_glm_52"": 0.923}","{""judge_deepseek_v4_pro"": [""unverified_basis""], ""judge_glm_52"": [""unverified_basis""]}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,arbiter_self_eval_blocked,
RUN-LPB-ADV-004-qianfan_ernie_51-V3,LPB-ADV-004,qianfan_ernie_51,V3,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.808, ""judge_glm_52"": 0.808}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,arbiter_self_eval_blocked,
RUN-LPB-ADV-004-qianfan_ernie_51-V5,LPB-ADV-004,qianfan_ernie_51,V5,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.885, ""judge_glm_52"": 0.885}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,arbiter_self_eval_blocked,
RUN-LPB-ADV-004-qianfan_deepseek_v4_pro-V0,LPB-ADV-004,qianfan_deepseek_v4_pro,V0,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.308}","{""judge_glm_52"": [""needs_human_review""]}","{""judge_glm_52"": ""human_review""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-004-qianfan_deepseek_v4_pro-V1,LPB-ADV-004,qianfan_deepseek_v4_pro,V1,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.731}","{""judge_glm_52"": []}","{""judge_glm_52"": ""sft""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-004-qianfan_deepseek_v4_pro-V4,LPB-ADV-004,qianfan_deepseek_v4_pro,V4,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.923}","{""judge_glm_52"": [""unverified_basis""]}","{""judge_glm_52"": ""eval""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-004-qianfan_deepseek_v4_pro-V3,LPB-ADV-004,qianfan_deepseek_v4_pro,V3,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.808}","{""judge_glm_52"": []}","{""judge_glm_52"": ""sft""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-004-qianfan_deepseek_v4_pro-V5,LPB-ADV-004,qianfan_deepseek_v4_pro,V5,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.885}","{""judge_glm_52"": []}","{""judge_glm_52"": ""eval""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-004-qianfan_qwen35_27b-V0,LPB-ADV-004,qianfan_qwen35_27b,V0,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.308, ""judge_glm_52"": 0.308}","{""judge_deepseek_v4_pro"": [""needs_human_review""], ""judge_glm_52"": [""needs_human_review""]}","{""judge_deepseek_v4_pro"": ""human_review"", ""judge_glm_52"": ""human_review""}",False,,
RUN-LPB-ADV-004-qianfan_qwen35_27b-V1,LPB-ADV-004,qianfan_qwen35_27b,V1,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.731, ""judge_glm_52"": 0.731}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,,
RUN-LPB-ADV-004-qianfan_qwen35_27b-V4,LPB-ADV-004,qianfan_qwen35_27b,V4,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.923, ""judge_glm_52"": 0.923}","{""judge_deepseek_v4_pro"": [""unverified_basis""], ""judge_glm_52"": [""unverified_basis""]}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,,
RUN-LPB-ADV-004-qianfan_qwen35_27b-V3,LPB-ADV-004,qianfan_qwen35_27b,V3,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.808, ""judge_glm_52"": 0.808}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,,
RUN-LPB-ADV-004-qianfan_qwen35_27b-V5,LPB-ADV-004,qianfan_qwen35_27b,V5,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.885, ""judge_glm_52"": 0.885}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,,
RUN-LPB-ADV-004-qianfan_glm_52-V0,LPB-ADV-004,qianfan_glm_52,V0,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.308}","{""judge_deepseek_v4_pro"": [""needs_human_review""]}","{""judge_deepseek_v4_pro"": ""human_review""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-004-qianfan_glm_52-V1,LPB-ADV-004,qianfan_glm_52,V1,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.731}","{""judge_deepseek_v4_pro"": []}","{""judge_deepseek_v4_pro"": ""sft""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-004-qianfan_glm_52-V4,LPB-ADV-004,qianfan_glm_52,V4,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.923}","{""judge_deepseek_v4_pro"": [""unverified_basis""]}","{""judge_deepseek_v4_pro"": ""eval""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-004-qianfan_glm_52-V3,LPB-ADV-004,qianfan_glm_52,V3,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.808}","{""judge_deepseek_v4_pro"": []}","{""judge_deepseek_v4_pro"": ""sft""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-004-qianfan_glm_52-V5,LPB-ADV-004,qianfan_glm_52,V5,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.885}","{""judge_deepseek_v4_pro"": []}","{""judge_deepseek_v4_pro"": ""eval""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-ADV-004-qianfan_lite_baseline-V0,LPB-ADV-004,qianfan_lite_baseline,V0,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.308, ""judge_glm_52"": 0.308}","{""judge_deepseek_v4_pro"": [""needs_human_review""], ""judge_glm_52"": [""needs_human_review""]}","{""judge_deepseek_v4_pro"": ""human_review"", ""judge_glm_52"": ""human_review""}",False,,
RUN-LPB-ADV-004-qianfan_lite_baseline-V1,LPB-ADV-004,qianfan_lite_baseline,V1,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.731, ""judge_glm_52"": 0.731}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,,
RUN-LPB-ADV-004-qianfan_lite_baseline-V4,LPB-ADV-004,qianfan_lite_baseline,V4,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.923, ""judge_glm_52"": 0.923}","{""judge_deepseek_v4_pro"": [""unverified_basis""], ""judge_glm_52"": [""unverified_basis""]}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,,
RUN-LPB-ADV-004-qianfan_lite_baseline-V3,LPB-ADV-004,qianfan_lite_baseline,V3,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.808, ""judge_glm_52"": 0.808}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,,
RUN-LPB-ADV-004-qianfan_lite_baseline-V5,LPB-ADV-004,qianfan_lite_baseline,V5,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.885, ""judge_glm_52"": 0.885}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,,
RUN-LPB-CF-001A-qianfan_ernie_51-V0,LPB-CF-001A,qianfan_ernie_51,V0,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.231, ""judge_glm_52"": 0.231}","{""judge_deepseek_v4_pro"": [""needs_human_review""], ""judge_glm_52"": [""needs_human_review""]}","{""judge_deepseek_v4_pro"": ""human_review"", ""judge_glm_52"": ""human_review""}",False,arbiter_self_eval_blocked,
RUN-LPB-CF-001A-qianfan_ernie_51-V1,LPB-CF-001A,qianfan_ernie_51,V1,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.692, ""judge_glm_52"": 0.692}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,arbiter_self_eval_blocked,
RUN-LPB-CF-001A-qianfan_ernie_51-V4,LPB-CF-001A,qianfan_ernie_51,V4,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.923, ""judge_glm_52"": 0.923}","{""judge_deepseek_v4_pro"": [""unverified_basis""], ""judge_glm_52"": [""unverified_basis""]}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,arbiter_self_eval_blocked,
RUN-LPB-CF-001A-qianfan_ernie_51-V3,LPB-CF-001A,qianfan_ernie_51,V3,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.808, ""judge_glm_52"": 0.808}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,arbiter_self_eval_blocked,
RUN-LPB-CF-001A-qianfan_ernie_51-V5,LPB-CF-001A,qianfan_ernie_51,V5,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.846, ""judge_glm_52"": 0.846}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,arbiter_self_eval_blocked,
RUN-LPB-CF-001A-qianfan_deepseek_v4_pro-V0,LPB-CF-001A,qianfan_deepseek_v4_pro,V0,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.231}","{""judge_glm_52"": [""needs_human_review""]}","{""judge_glm_52"": ""human_review""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001A-qianfan_deepseek_v4_pro-V1,LPB-CF-001A,qianfan_deepseek_v4_pro,V1,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.692}","{""judge_glm_52"": []}","{""judge_glm_52"": ""sft""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001A-qianfan_deepseek_v4_pro-V4,LPB-CF-001A,qianfan_deepseek_v4_pro,V4,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.923}","{""judge_glm_52"": [""unverified_basis""]}","{""judge_glm_52"": ""eval""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001A-qianfan_deepseek_v4_pro-V3,LPB-CF-001A,qianfan_deepseek_v4_pro,V3,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.808}","{""judge_glm_52"": []}","{""judge_glm_52"": ""sft""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001A-qianfan_deepseek_v4_pro-V5,LPB-CF-001A,qianfan_deepseek_v4_pro,V5,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.846}","{""judge_glm_52"": []}","{""judge_glm_52"": ""eval""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001A-qianfan_qwen35_27b-V0,LPB-CF-001A,qianfan_qwen35_27b,V0,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.231, ""judge_glm_52"": 0.231}","{""judge_deepseek_v4_pro"": [""needs_human_review""], ""judge_glm_52"": [""needs_human_review""]}","{""judge_deepseek_v4_pro"": ""human_review"", ""judge_glm_52"": ""human_review""}",False,,
RUN-LPB-CF-001A-qianfan_qwen35_27b-V1,LPB-CF-001A,qianfan_qwen35_27b,V1,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.692, ""judge_glm_52"": 0.692}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,,
RUN-LPB-CF-001A-qianfan_qwen35_27b-V4,LPB-CF-001A,qianfan_qwen35_27b,V4,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.923, ""judge_glm_52"": 0.923}","{""judge_deepseek_v4_pro"": [""unverified_basis""], ""judge_glm_52"": [""unverified_basis""]}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,,
RUN-LPB-CF-001A-qianfan_qwen35_27b-V3,LPB-CF-001A,qianfan_qwen35_27b,V3,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.808, ""judge_glm_52"": 0.808}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,,
RUN-LPB-CF-001A-qianfan_qwen35_27b-V5,LPB-CF-001A,qianfan_qwen35_27b,V5,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.846, ""judge_glm_52"": 0.846}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,,
RUN-LPB-CF-001A-qianfan_glm_52-V0,LPB-CF-001A,qianfan_glm_52,V0,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.231}","{""judge_deepseek_v4_pro"": [""needs_human_review""]}","{""judge_deepseek_v4_pro"": ""human_review""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001A-qianfan_glm_52-V1,LPB-CF-001A,qianfan_glm_52,V1,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.692}","{""judge_deepseek_v4_pro"": []}","{""judge_deepseek_v4_pro"": ""sft""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001A-qianfan_glm_52-V4,LPB-CF-001A,qianfan_glm_52,V4,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.923}","{""judge_deepseek_v4_pro"": [""unverified_basis""]}","{""judge_deepseek_v4_pro"": ""eval""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001A-qianfan_glm_52-V3,LPB-CF-001A,qianfan_glm_52,V3,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.808}","{""judge_deepseek_v4_pro"": []}","{""judge_deepseek_v4_pro"": ""sft""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001A-qianfan_glm_52-V5,LPB-CF-001A,qianfan_glm_52,V5,1,"[""judge_deepseek_v4_pro""]",0.0,"{""judge_deepseek_v4_pro"": 0.846}","{""judge_deepseek_v4_pro"": []}","{""judge_deepseek_v4_pro"": ""eval""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001A-qianfan_lite_baseline-V0,LPB-CF-001A,qianfan_lite_baseline,V0,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.231, ""judge_glm_52"": 0.231}","{""judge_deepseek_v4_pro"": [""needs_human_review""], ""judge_glm_52"": [""needs_human_review""]}","{""judge_deepseek_v4_pro"": ""human_review"", ""judge_glm_52"": ""human_review""}",False,,
RUN-LPB-CF-001A-qianfan_lite_baseline-V1,LPB-CF-001A,qianfan_lite_baseline,V1,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.692, ""judge_glm_52"": 0.692}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,,
RUN-LPB-CF-001A-qianfan_lite_baseline-V4,LPB-CF-001A,qianfan_lite_baseline,V4,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.923, ""judge_glm_52"": 0.923}","{""judge_deepseek_v4_pro"": [""unverified_basis""], ""judge_glm_52"": [""unverified_basis""]}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,,
RUN-LPB-CF-001A-qianfan_lite_baseline-V3,LPB-CF-001A,qianfan_lite_baseline,V3,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.808, ""judge_glm_52"": 0.808}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,,
RUN-LPB-CF-001A-qianfan_lite_baseline-V5,LPB-CF-001A,qianfan_lite_baseline,V5,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.846, ""judge_glm_52"": 0.846}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,,
RUN-LPB-CF-001B-qianfan_ernie_51-V0,LPB-CF-001B,qianfan_ernie_51,V0,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.222, ""judge_glm_52"": 0.222}","{""judge_deepseek_v4_pro"": [""needs_human_review""], ""judge_glm_52"": [""needs_human_review""]}","{""judge_deepseek_v4_pro"": ""human_review"", ""judge_glm_52"": ""human_review""}",False,arbiter_self_eval_blocked,
RUN-LPB-CF-001B-qianfan_ernie_51-V1,LPB-CF-001B,qianfan_ernie_51,V1,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.667, ""judge_glm_52"": 0.667}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""preference"", ""judge_glm_52"": ""preference""}",False,arbiter_self_eval_blocked,
RUN-LPB-CF-001B-qianfan_ernie_51-V4,LPB-CF-001B,qianfan_ernie_51,V4,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.815, ""judge_glm_52"": 0.815}","{""judge_deepseek_v4_pro"": [""unverified_basis""], ""judge_glm_52"": [""unverified_basis""]}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,arbiter_self_eval_blocked,
RUN-LPB-CF-001B-qianfan_ernie_51-V3,LPB-CF-001B,qianfan_ernie_51,V3,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.778, ""judge_glm_52"": 0.778}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""sft"", ""judge_glm_52"": ""sft""}",False,arbiter_self_eval_blocked,
RUN-LPB-CF-001B-qianfan_ernie_51-V5,LPB-CF-001B,qianfan_ernie_51,V5,2,"[""judge_deepseek_v4_pro"", ""judge_glm_52""]",0.0,"{""judge_deepseek_v4_pro"": 0.778, ""judge_glm_52"": 0.778}","{""judge_deepseek_v4_pro"": [], ""judge_glm_52"": []}","{""judge_deepseek_v4_pro"": ""eval"", ""judge_glm_52"": ""eval""}",False,arbiter_self_eval_blocked,
RUN-LPB-CF-001B-qianfan_deepseek_v4_pro-V0,LPB-CF-001B,qianfan_deepseek_v4_pro,V0,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.222}","{""judge_glm_52"": [""needs_human_review""]}","{""judge_glm_52"": ""human_review""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001B-qianfan_deepseek_v4_pro-V1,LPB-CF-001B,qianfan_deepseek_v4_pro,V1,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.667}","{""judge_glm_52"": []}","{""judge_glm_52"": ""preference""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001B-qianfan_deepseek_v4_pro-V4,LPB-CF-001B,qianfan_deepseek_v4_pro,V4,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.815}","{""judge_glm_52"": [""unverified_basis""]}","{""judge_glm_52"": ""eval""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
RUN-LPB-CF-001B-qianfan_deepseek_v4_pro-V3,LPB-CF-001B,qianfan_deepseek_v4_pro,V3,1,"[""judge_glm_52""]",0.0,"{""judge_glm_52"": 0.778}","{""judge_glm_52"": []}","{""judge_glm_52"": ""sft""}",True,single_primary_after_self_eval_exclusion,judge_ernie_51
