run_id,sample_id,model_alias,version,rank,source_id,source_type,title,retrieval_score,bm25_score,metadata_boost,authority_level,source_url,text
RUN-LPB-CITE-004-qianfan_qwen35_27b-V3,LPB-CITE-004,qianfan_qwen35_27b,V3,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,207.007527,204.277527,2.73,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-CITE-004-qianfan_qwen35_27b-V3,LPB-CITE-004,qianfan_qwen35_27b,V3,3,PLATFORM-RESP-001,evidence_excerpt,平台响应材料片段,176.837986,174.107986,2.73,,self_authored,平台在收到通知后48小时内下架相关链接，并向商家转送通知。
RUN-LPB-CITE-004-qianfan_qwen35_27b-V3,LPB-CITE-004,qianfan_qwen35_27b,V3,4,STAT-IP-PLATFORM-001,statute_summary,网络平台通知处理与损失证明规则摘要,83.294003,82.814003,0.48,,https://flk.npc.gov.cn/,网络平台收到有效侵权通知后的处理及时性、是否知道重复侵权、通知内容是否合格和损失证明，会影响责任判断；不能仅凭通知断言平台全责。
RUN-LPB-CITE-004-qianfan_glm_52-V4,LPB-CITE-004,qianfan_glm_52,V4,1,LOSS-001,evidence_excerpt,损失证明材料片段,229.595004,226.745004,2.85,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-004-qianfan_glm_52-V4,LPB-CITE-004,qianfan_glm_52,V4,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,207.007527,204.277527,2.73,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-CITE-004-qianfan_glm_52-V4,LPB-CITE-004,qianfan_glm_52,V4,3,PLATFORM-RESP-001,evidence_excerpt,平台响应材料片段,176.837986,174.107986,2.73,,self_authored,平台在收到通知后48小时内下架相关链接，并向商家转送通知。
RUN-LPB-CITE-004-qianfan_glm_52-V4,LPB-CITE-004,qianfan_glm_52,V4,4,STAT-IP-PLATFORM-001,statute_summary,网络平台通知处理与损失证明规则摘要,83.294003,82.814003,0.48,,https://flk.npc.gov.cn/,网络平台收到有效侵权通知后的处理及时性、是否知道重复侵权、通知内容是否合格和损失证明，会影响责任判断；不能仅凭通知断言平台全责。
RUN-LPB-CITE-004-qianfan_glm_52-V3,LPB-CITE-004,qianfan_glm_52,V3,1,LOSS-001,evidence_excerpt,损失证明材料片段,229.595004,226.745004,2.85,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-004-qianfan_glm_52-V3,LPB-CITE-004,qianfan_glm_52,V3,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,207.007527,204.277527,2.73,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-CITE-004-qianfan_glm_52-V3,LPB-CITE-004,qianfan_glm_52,V3,3,PLATFORM-RESP-001,evidence_excerpt,平台响应材料片段,176.837986,174.107986,2.73,,self_authored,平台在收到通知后48小时内下架相关链接，并向商家转送通知。
RUN-LPB-CITE-004-qianfan_glm_52-V3,LPB-CITE-004,qianfan_glm_52,V3,4,STAT-IP-PLATFORM-001,statute_summary,网络平台通知处理与损失证明规则摘要,83.294003,82.814003,0.48,,https://flk.npc.gov.cn/,网络平台收到有效侵权通知后的处理及时性、是否知道重复侵权、通知内容是否合格和损失证明，会影响责任判断；不能仅凭通知断言平台全责。
RUN-LPB-CITE-004-qianfan_lite_baseline-V4,LPB-CITE-004,qianfan_lite_baseline,V4,1,LOSS-001,evidence_excerpt,损失证明材料片段,229.595004,226.745004,2.85,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-004-qianfan_lite_baseline-V4,LPB-CITE-004,qianfan_lite_baseline,V4,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,207.007527,204.277527,2.73,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-CITE-004-qianfan_lite_baseline-V4,LPB-CITE-004,qianfan_lite_baseline,V4,3,PLATFORM-RESP-001,evidence_excerpt,平台响应材料片段,176.837986,174.107986,2.73,,self_authored,平台在收到通知后48小时内下架相关链接，并向商家转送通知。
RUN-LPB-CITE-004-qianfan_lite_baseline-V4,LPB-CITE-004,qianfan_lite_baseline,V4,4,STAT-IP-PLATFORM-001,statute_summary,网络平台通知处理与损失证明规则摘要,83.294003,82.814003,0.48,,https://flk.npc.gov.cn/,网络平台收到有效侵权通知后的处理及时性、是否知道重复侵权、通知内容是否合格和损失证明，会影响责任判断；不能仅凭通知断言平台全责。
RUN-LPB-CITE-004-qianfan_lite_baseline-V3,LPB-CITE-004,qianfan_lite_baseline,V3,1,LOSS-001,evidence_excerpt,损失证明材料片段,229.595004,226.745004,2.85,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-004-qianfan_lite_baseline-V3,LPB-CITE-004,qianfan_lite_baseline,V3,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,207.007527,204.277527,2.73,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-CITE-004-qianfan_lite_baseline-V3,LPB-CITE-004,qianfan_lite_baseline,V3,3,PLATFORM-RESP-001,evidence_excerpt,平台响应材料片段,176.837986,174.107986,2.73,,self_authored,平台在收到通知后48小时内下架相关链接，并向商家转送通知。
RUN-LPB-CITE-004-qianfan_lite_baseline-V3,LPB-CITE-004,qianfan_lite_baseline,V3,4,STAT-IP-PLATFORM-001,statute_summary,网络平台通知处理与损失证明规则摘要,83.294003,82.814003,0.48,,https://flk.npc.gov.cn/,网络平台收到有效侵权通知后的处理及时性、是否知道重复侵权、通知内容是否合格和损失证明，会影响责任判断；不能仅凭通知断言平台全责。
RUN-LPB-CITE-005-qianfan_ernie_51-V4,LPB-CITE-005,qianfan_ernie_51,V4,1,EVIDENCE-001,evidence_excerpt,加班审批证据片段,198.309483,195.459483,2.85,,self_authored,员工称有加班审批截图，但协议附件未列明加班费明细。
RUN-LPB-CITE-005-qianfan_ernie_51-V4,LPB-CITE-005,qianfan_ernie_51,V4,2,AGREEMENT-002,contract_clause,离职协议保留权利条款,167.556394,165.066394,2.49,,self_authored,离职协议第4条：本协议不影响员工依法就未列明争议另行主张权利。
RUN-LPB-CITE-005-qianfan_ernie_51-V4,LPB-CITE-005,qianfan_ernie_51,V4,3,AGREEMENT-001,contract_clause,离职协议工资结清条款,132.360146,129.870146,2.49,,self_authored,离职协议第2条：双方确认工资已结清。
RUN-LPB-CITE-005-qianfan_ernie_51-V4,LPB-CITE-005,qianfan_ernie_51,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,50.84865,50.59865,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-005-qianfan_ernie_51-V3,LPB-CITE-005,qianfan_ernie_51,V3,1,EVIDENCE-001,evidence_excerpt,加班审批证据片段,198.309483,195.459483,2.85,,self_authored,员工称有加班审批截图，但协议附件未列明加班费明细。
RUN-LPB-CITE-005-qianfan_ernie_51-V3,LPB-CITE-005,qianfan_ernie_51,V3,2,AGREEMENT-002,contract_clause,离职协议保留权利条款,167.556394,165.066394,2.49,,self_authored,离职协议第4条：本协议不影响员工依法就未列明争议另行主张权利。
RUN-LPB-CITE-005-qianfan_ernie_51-V3,LPB-CITE-005,qianfan_ernie_51,V3,3,AGREEMENT-001,contract_clause,离职协议工资结清条款,132.360146,129.870146,2.49,,self_authored,离职协议第2条：双方确认工资已结清。
RUN-LPB-CITE-005-qianfan_ernie_51-V3,LPB-CITE-005,qianfan_ernie_51,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,50.84865,50.59865,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V4,LPB-CITE-005,qianfan_deepseek_v4_pro,V4,1,EVIDENCE-001,evidence_excerpt,加班审批证据片段,198.309483,195.459483,2.85,,self_authored,员工称有加班审批截图，但协议附件未列明加班费明细。
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V4,LPB-CITE-005,qianfan_deepseek_v4_pro,V4,2,AGREEMENT-002,contract_clause,离职协议保留权利条款,167.556394,165.066394,2.49,,self_authored,离职协议第4条：本协议不影响员工依法就未列明争议另行主张权利。
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V4,LPB-CITE-005,qianfan_deepseek_v4_pro,V4,3,AGREEMENT-001,contract_clause,离职协议工资结清条款,132.360146,129.870146,2.49,,self_authored,离职协议第2条：双方确认工资已结清。
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V4,LPB-CITE-005,qianfan_deepseek_v4_pro,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,50.84865,50.59865,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V3,LPB-CITE-005,qianfan_deepseek_v4_pro,V3,1,EVIDENCE-001,evidence_excerpt,加班审批证据片段,198.309483,195.459483,2.85,,self_authored,员工称有加班审批截图，但协议附件未列明加班费明细。
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V3,LPB-CITE-005,qianfan_deepseek_v4_pro,V3,2,AGREEMENT-002,contract_clause,离职协议保留权利条款,167.556394,165.066394,2.49,,self_authored,离职协议第4条：本协议不影响员工依法就未列明争议另行主张权利。
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V3,LPB-CITE-005,qianfan_deepseek_v4_pro,V3,3,AGREEMENT-001,contract_clause,离职协议工资结清条款,132.360146,129.870146,2.49,,self_authored,离职协议第2条：双方确认工资已结清。
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V3,LPB-CITE-005,qianfan_deepseek_v4_pro,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,50.84865,50.59865,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-005-qianfan_qwen35_27b-V4,LPB-CITE-005,qianfan_qwen35_27b,V4,1,EVIDENCE-001,evidence_excerpt,加班审批证据片段,198.309483,195.459483,2.85,,self_authored,员工称有加班审批截图，但协议附件未列明加班费明细。
RUN-LPB-CITE-005-qianfan_qwen35_27b-V4,LPB-CITE-005,qianfan_qwen35_27b,V4,2,AGREEMENT-002,contract_clause,离职协议保留权利条款,167.556394,165.066394,2.49,,self_authored,离职协议第4条：本协议不影响员工依法就未列明争议另行主张权利。
RUN-LPB-CITE-005-qianfan_qwen35_27b-V4,LPB-CITE-005,qianfan_qwen35_27b,V4,3,AGREEMENT-001,contract_clause,离职协议工资结清条款,132.360146,129.870146,2.49,,self_authored,离职协议第2条：双方确认工资已结清。
RUN-LPB-CITE-005-qianfan_qwen35_27b-V4,LPB-CITE-005,qianfan_qwen35_27b,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,50.84865,50.59865,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-005-qianfan_qwen35_27b-V3,LPB-CITE-005,qianfan_qwen35_27b,V3,1,EVIDENCE-001,evidence_excerpt,加班审批证据片段,198.309483,195.459483,2.85,,self_authored,员工称有加班审批截图，但协议附件未列明加班费明细。
RUN-LPB-CITE-005-qianfan_qwen35_27b-V3,LPB-CITE-005,qianfan_qwen35_27b,V3,2,AGREEMENT-002,contract_clause,离职协议保留权利条款,167.556394,165.066394,2.49,,self_authored,离职协议第4条：本协议不影响员工依法就未列明争议另行主张权利。
RUN-LPB-CITE-005-qianfan_qwen35_27b-V3,LPB-CITE-005,qianfan_qwen35_27b,V3,3,AGREEMENT-001,contract_clause,离职协议工资结清条款,132.360146,129.870146,2.49,,self_authored,离职协议第2条：双方确认工资已结清。
RUN-LPB-CITE-005-qianfan_qwen35_27b-V3,LPB-CITE-005,qianfan_qwen35_27b,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,50.84865,50.59865,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-005-qianfan_glm_52-V4,LPB-CITE-005,qianfan_glm_52,V4,1,EVIDENCE-001,evidence_excerpt,加班审批证据片段,198.309483,195.459483,2.85,,self_authored,员工称有加班审批截图，但协议附件未列明加班费明细。
RUN-LPB-CITE-005-qianfan_glm_52-V4,LPB-CITE-005,qianfan_glm_52,V4,2,AGREEMENT-002,contract_clause,离职协议保留权利条款,167.556394,165.066394,2.49,,self_authored,离职协议第4条：本协议不影响员工依法就未列明争议另行主张权利。
RUN-LPB-CITE-005-qianfan_glm_52-V4,LPB-CITE-005,qianfan_glm_52,V4,3,AGREEMENT-001,contract_clause,离职协议工资结清条款,132.360146,129.870146,2.49,,self_authored,离职协议第2条：双方确认工资已结清。
RUN-LPB-CITE-005-qianfan_glm_52-V4,LPB-CITE-005,qianfan_glm_52,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,50.84865,50.59865,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-005-qianfan_glm_52-V3,LPB-CITE-005,qianfan_glm_52,V3,1,EVIDENCE-001,evidence_excerpt,加班审批证据片段,198.309483,195.459483,2.85,,self_authored,员工称有加班审批截图，但协议附件未列明加班费明细。
RUN-LPB-CITE-005-qianfan_glm_52-V3,LPB-CITE-005,qianfan_glm_52,V3,2,AGREEMENT-002,contract_clause,离职协议保留权利条款,167.556394,165.066394,2.49,,self_authored,离职协议第4条：本协议不影响员工依法就未列明争议另行主张权利。
RUN-LPB-CITE-005-qianfan_glm_52-V3,LPB-CITE-005,qianfan_glm_52,V3,3,AGREEMENT-001,contract_clause,离职协议工资结清条款,132.360146,129.870146,2.49,,self_authored,离职协议第2条：双方确认工资已结清。
RUN-LPB-CITE-005-qianfan_glm_52-V3,LPB-CITE-005,qianfan_glm_52,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,50.84865,50.59865,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-005-qianfan_lite_baseline-V4,LPB-CITE-005,qianfan_lite_baseline,V4,1,EVIDENCE-001,evidence_excerpt,加班审批证据片段,198.309483,195.459483,2.85,,self_authored,员工称有加班审批截图，但协议附件未列明加班费明细。
RUN-LPB-CITE-005-qianfan_lite_baseline-V4,LPB-CITE-005,qianfan_lite_baseline,V4,2,AGREEMENT-002,contract_clause,离职协议保留权利条款,167.556394,165.066394,2.49,,self_authored,离职协议第4条：本协议不影响员工依法就未列明争议另行主张权利。
RUN-LPB-CITE-005-qianfan_lite_baseline-V4,LPB-CITE-005,qianfan_lite_baseline,V4,3,AGREEMENT-001,contract_clause,离职协议工资结清条款,132.360146,129.870146,2.49,,self_authored,离职协议第2条：双方确认工资已结清。
RUN-LPB-CITE-005-qianfan_lite_baseline-V4,LPB-CITE-005,qianfan_lite_baseline,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,50.84865,50.59865,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-005-qianfan_lite_baseline-V3,LPB-CITE-005,qianfan_lite_baseline,V3,1,EVIDENCE-001,evidence_excerpt,加班审批证据片段,198.309483,195.459483,2.85,,self_authored,员工称有加班审批截图，但协议附件未列明加班费明细。
RUN-LPB-CITE-005-qianfan_lite_baseline-V3,LPB-CITE-005,qianfan_lite_baseline,V3,2,AGREEMENT-002,contract_clause,离职协议保留权利条款,167.556394,165.066394,2.49,,self_authored,离职协议第4条：本协议不影响员工依法就未列明争议另行主张权利。
RUN-LPB-CITE-005-qianfan_lite_baseline-V3,LPB-CITE-005,qianfan_lite_baseline,V3,3,AGREEMENT-001,contract_clause,离职协议工资结清条款,132.360146,129.870146,2.49,,self_authored,离职协议第2条：双方确认工资已结清。
RUN-LPB-CITE-005-qianfan_lite_baseline-V3,LPB-CITE-005,qianfan_lite_baseline,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,50.84865,50.59865,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-001-qianfan_ernie_51-V4,LPB-ADV-001,qianfan_ernie_51,V4,1,LOSS-001,evidence_excerpt,损失证明材料片段,28.672186,28.672186,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-001-qianfan_ernie_51-V4,LPB-ADV-001,qianfan_ernie_51,V4,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,26.583748,26.583748,0.0,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-001-qianfan_ernie_51-V4,LPB-ADV-001,qianfan_ernie_51,V4,3,STAT-PROCEDURE-001,statute_summary,民事诉讼准备与管辖规则摘要,18.635206,18.515206,0.12,,https://flk.npc.gov.cn/,起诉准备通常需要明确被告身份、请求基础、证据目录、管辖连接点和诉讼成本；事实或主体不明时应先补齐材料。
RUN-LPB-ADV-001-qianfan_ernie_51-V4,LPB-ADV-001,qianfan_ernie_51,V4,4,CASE-LOAN-INVEST-001,case_summary,转账备注与借贷投资区分案例规则摘要,18.376555,18.376555,0.0,,https://www.court.gov.cn/,转账备注为投资款且聊天记录讨论分红和亏损风险时，不能直接按借款处理；需核验是否有保本承诺、还款合意和资金用途。
RUN-LPB-ADV-001-qianfan_ernie_51-V3,LPB-ADV-001,qianfan_ernie_51,V3,1,LOSS-001,evidence_excerpt,损失证明材料片段,28.672186,28.672186,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-001-qianfan_ernie_51-V3,LPB-ADV-001,qianfan_ernie_51,V3,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,26.583748,26.583748,0.0,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-001-qianfan_ernie_51-V3,LPB-ADV-001,qianfan_ernie_51,V3,3,STAT-PROCEDURE-001,statute_summary,民事诉讼准备与管辖规则摘要,18.635206,18.515206,0.12,,https://flk.npc.gov.cn/,起诉准备通常需要明确被告身份、请求基础、证据目录、管辖连接点和诉讼成本；事实或主体不明时应先补齐材料。
RUN-LPB-ADV-001-qianfan_ernie_51-V3,LPB-ADV-001,qianfan_ernie_51,V3,4,CASE-LOAN-INVEST-001,case_summary,转账备注与借贷投资区分案例规则摘要,18.376555,18.376555,0.0,,https://www.court.gov.cn/,转账备注为投资款且聊天记录讨论分红和亏损风险时，不能直接按借款处理；需核验是否有保本承诺、还款合意和资金用途。
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V4,LPB-ADV-001,qianfan_deepseek_v4_pro,V4,1,LOSS-001,evidence_excerpt,损失证明材料片段,28.672186,28.672186,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V4,LPB-ADV-001,qianfan_deepseek_v4_pro,V4,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,26.583748,26.583748,0.0,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V4,LPB-ADV-001,qianfan_deepseek_v4_pro,V4,3,STAT-PROCEDURE-001,statute_summary,民事诉讼准备与管辖规则摘要,18.635206,18.515206,0.12,,https://flk.npc.gov.cn/,起诉准备通常需要明确被告身份、请求基础、证据目录、管辖连接点和诉讼成本；事实或主体不明时应先补齐材料。
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V4,LPB-ADV-001,qianfan_deepseek_v4_pro,V4,4,CASE-LOAN-INVEST-001,case_summary,转账备注与借贷投资区分案例规则摘要,18.376555,18.376555,0.0,,https://www.court.gov.cn/,转账备注为投资款且聊天记录讨论分红和亏损风险时，不能直接按借款处理；需核验是否有保本承诺、还款合意和资金用途。
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V3,LPB-ADV-001,qianfan_deepseek_v4_pro,V3,1,LOSS-001,evidence_excerpt,损失证明材料片段,28.672186,28.672186,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V3,LPB-ADV-001,qianfan_deepseek_v4_pro,V3,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,26.583748,26.583748,0.0,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V3,LPB-ADV-001,qianfan_deepseek_v4_pro,V3,3,STAT-PROCEDURE-001,statute_summary,民事诉讼准备与管辖规则摘要,18.635206,18.515206,0.12,,https://flk.npc.gov.cn/,起诉准备通常需要明确被告身份、请求基础、证据目录、管辖连接点和诉讼成本；事实或主体不明时应先补齐材料。
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V3,LPB-ADV-001,qianfan_deepseek_v4_pro,V3,4,CASE-LOAN-INVEST-001,case_summary,转账备注与借贷投资区分案例规则摘要,18.376555,18.376555,0.0,,https://www.court.gov.cn/,转账备注为投资款且聊天记录讨论分红和亏损风险时，不能直接按借款处理；需核验是否有保本承诺、还款合意和资金用途。
RUN-LPB-ADV-001-qianfan_qwen35_27b-V4,LPB-ADV-001,qianfan_qwen35_27b,V4,1,LOSS-001,evidence_excerpt,损失证明材料片段,28.672186,28.672186,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-001-qianfan_qwen35_27b-V4,LPB-ADV-001,qianfan_qwen35_27b,V4,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,26.583748,26.583748,0.0,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-001-qianfan_qwen35_27b-V4,LPB-ADV-001,qianfan_qwen35_27b,V4,3,STAT-PROCEDURE-001,statute_summary,民事诉讼准备与管辖规则摘要,18.635206,18.515206,0.12,,https://flk.npc.gov.cn/,起诉准备通常需要明确被告身份、请求基础、证据目录、管辖连接点和诉讼成本；事实或主体不明时应先补齐材料。
RUN-LPB-ADV-001-qianfan_qwen35_27b-V4,LPB-ADV-001,qianfan_qwen35_27b,V4,4,CASE-LOAN-INVEST-001,case_summary,转账备注与借贷投资区分案例规则摘要,18.376555,18.376555,0.0,,https://www.court.gov.cn/,转账备注为投资款且聊天记录讨论分红和亏损风险时，不能直接按借款处理；需核验是否有保本承诺、还款合意和资金用途。
RUN-LPB-ADV-001-qianfan_qwen35_27b-V3,LPB-ADV-001,qianfan_qwen35_27b,V3,1,LOSS-001,evidence_excerpt,损失证明材料片段,28.672186,28.672186,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-001-qianfan_qwen35_27b-V3,LPB-ADV-001,qianfan_qwen35_27b,V3,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,26.583748,26.583748,0.0,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-001-qianfan_qwen35_27b-V3,LPB-ADV-001,qianfan_qwen35_27b,V3,3,STAT-PROCEDURE-001,statute_summary,民事诉讼准备与管辖规则摘要,18.635206,18.515206,0.12,,https://flk.npc.gov.cn/,起诉准备通常需要明确被告身份、请求基础、证据目录、管辖连接点和诉讼成本；事实或主体不明时应先补齐材料。
RUN-LPB-ADV-001-qianfan_qwen35_27b-V3,LPB-ADV-001,qianfan_qwen35_27b,V3,4,CASE-LOAN-INVEST-001,case_summary,转账备注与借贷投资区分案例规则摘要,18.376555,18.376555,0.0,,https://www.court.gov.cn/,转账备注为投资款且聊天记录讨论分红和亏损风险时，不能直接按借款处理；需核验是否有保本承诺、还款合意和资金用途。
RUN-LPB-ADV-001-qianfan_glm_52-V4,LPB-ADV-001,qianfan_glm_52,V4,1,LOSS-001,evidence_excerpt,损失证明材料片段,28.672186,28.672186,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-001-qianfan_glm_52-V4,LPB-ADV-001,qianfan_glm_52,V4,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,26.583748,26.583748,0.0,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-001-qianfan_glm_52-V4,LPB-ADV-001,qianfan_glm_52,V4,3,STAT-PROCEDURE-001,statute_summary,民事诉讼准备与管辖规则摘要,18.635206,18.515206,0.12,,https://flk.npc.gov.cn/,起诉准备通常需要明确被告身份、请求基础、证据目录、管辖连接点和诉讼成本；事实或主体不明时应先补齐材料。
RUN-LPB-ADV-001-qianfan_glm_52-V4,LPB-ADV-001,qianfan_glm_52,V4,4,CASE-LOAN-INVEST-001,case_summary,转账备注与借贷投资区分案例规则摘要,18.376555,18.376555,0.0,,https://www.court.gov.cn/,转账备注为投资款且聊天记录讨论分红和亏损风险时，不能直接按借款处理；需核验是否有保本承诺、还款合意和资金用途。
RUN-LPB-ADV-001-qianfan_glm_52-V3,LPB-ADV-001,qianfan_glm_52,V3,1,LOSS-001,evidence_excerpt,损失证明材料片段,28.672186,28.672186,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-001-qianfan_glm_52-V3,LPB-ADV-001,qianfan_glm_52,V3,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,26.583748,26.583748,0.0,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-001-qianfan_glm_52-V3,LPB-ADV-001,qianfan_glm_52,V3,3,STAT-PROCEDURE-001,statute_summary,民事诉讼准备与管辖规则摘要,18.635206,18.515206,0.12,,https://flk.npc.gov.cn/,起诉准备通常需要明确被告身份、请求基础、证据目录、管辖连接点和诉讼成本；事实或主体不明时应先补齐材料。
RUN-LPB-ADV-001-qianfan_glm_52-V3,LPB-ADV-001,qianfan_glm_52,V3,4,CASE-LOAN-INVEST-001,case_summary,转账备注与借贷投资区分案例规则摘要,18.376555,18.376555,0.0,,https://www.court.gov.cn/,转账备注为投资款且聊天记录讨论分红和亏损风险时，不能直接按借款处理；需核验是否有保本承诺、还款合意和资金用途。
RUN-LPB-ADV-001-qianfan_lite_baseline-V4,LPB-ADV-001,qianfan_lite_baseline,V4,1,LOSS-001,evidence_excerpt,损失证明材料片段,28.672186,28.672186,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-001-qianfan_lite_baseline-V4,LPB-ADV-001,qianfan_lite_baseline,V4,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,26.583748,26.583748,0.0,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-001-qianfan_lite_baseline-V4,LPB-ADV-001,qianfan_lite_baseline,V4,3,STAT-PROCEDURE-001,statute_summary,民事诉讼准备与管辖规则摘要,18.635206,18.515206,0.12,,https://flk.npc.gov.cn/,起诉准备通常需要明确被告身份、请求基础、证据目录、管辖连接点和诉讼成本；事实或主体不明时应先补齐材料。
