run_id,sample_id,model_alias,version,workflow_condition,retrieved_source_ids,retrieval_scores,expected_source_ids,expected_source_hit_count,context_recall,context_precision,retrieval_status
RUN-LPB-RISK-001-qianfan_qwen35_27b-V3,LPB-RISK-001,qianfan_qwen35_27b,V3,W3,"[""STAT-LABOR-CONTRACT-001"", ""LOSS-001"", ""NOTICE-001"", ""CASE-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 23.035467, ""LOSS-001"": 36.460921, ""NOTICE-001"": 27.222743, ""STAT-LABOR-CONTRACT-001"": 38.546406}",[],0,,,hit
RUN-LPB-RISK-001-qianfan_glm_52-V4,LPB-RISK-001,qianfan_glm_52,V4,W2,"[""STAT-LABOR-CONTRACT-001"", ""LOSS-001"", ""NOTICE-001"", ""CASE-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 23.035467, ""LOSS-001"": 36.460921, ""NOTICE-001"": 27.222743, ""STAT-LABOR-CONTRACT-001"": 38.546406}",[],0,,,hit
RUN-LPB-RISK-001-qianfan_glm_52-V3,LPB-RISK-001,qianfan_glm_52,V3,W3,"[""STAT-LABOR-CONTRACT-001"", ""LOSS-001"", ""NOTICE-001"", ""CASE-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 23.035467, ""LOSS-001"": 36.460921, ""NOTICE-001"": 27.222743, ""STAT-LABOR-CONTRACT-001"": 38.546406}",[],0,,,hit
RUN-LPB-RISK-001-qianfan_lite_baseline-V4,LPB-RISK-001,qianfan_lite_baseline,V4,W2,"[""STAT-LABOR-CONTRACT-001"", ""LOSS-001"", ""NOTICE-001"", ""CASE-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 23.035467, ""LOSS-001"": 36.460921, ""NOTICE-001"": 27.222743, ""STAT-LABOR-CONTRACT-001"": 38.546406}",[],0,,,hit
RUN-LPB-RISK-001-qianfan_lite_baseline-V3,LPB-RISK-001,qianfan_lite_baseline,V3,W3,"[""STAT-LABOR-CONTRACT-001"", ""LOSS-001"", ""NOTICE-001"", ""CASE-TRAFFIC-INJURY-001""]","{""CASE-TRAFFIC-INJURY-001"": 23.035467, ""LOSS-001"": 36.460921, ""NOTICE-001"": 27.222743, ""STAT-LABOR-CONTRACT-001"": 38.546406}",[],0,,,hit
RUN-LPB-RISK-002-qianfan_ernie_51-V4,LPB-RISK-002,qianfan_ernie_51,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""STAT-PROCEDURE-001""]","{""LOSS-001"": 43.255425, ""NOTICE-001"": 26.583748, ""STAT-EVIDENCE-001"": 20.528708, ""STAT-PROCEDURE-001"": 17.899856}",[],0,,,hit
RUN-LPB-RISK-002-qianfan_ernie_51-V3,LPB-RISK-002,qianfan_ernie_51,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""STAT-PROCEDURE-001""]","{""LOSS-001"": 43.255425, ""NOTICE-001"": 26.583748, ""STAT-EVIDENCE-001"": 20.528708, ""STAT-PROCEDURE-001"": 17.899856}",[],0,,,hit
RUN-LPB-RISK-002-qianfan_deepseek_v4_pro-V4,LPB-RISK-002,qianfan_deepseek_v4_pro,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""STAT-PROCEDURE-001""]","{""LOSS-001"": 43.255425, ""NOTICE-001"": 26.583748, ""STAT-EVIDENCE-001"": 20.528708, ""STAT-PROCEDURE-001"": 17.899856}",[],0,,,hit
RUN-LPB-RISK-002-qianfan_deepseek_v4_pro-V3,LPB-RISK-002,qianfan_deepseek_v4_pro,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""STAT-PROCEDURE-001""]","{""LOSS-001"": 43.255425, ""NOTICE-001"": 26.583748, ""STAT-EVIDENCE-001"": 20.528708, ""STAT-PROCEDURE-001"": 17.899856}",[],0,,,hit
RUN-LPB-RISK-002-qianfan_qwen35_27b-V4,LPB-RISK-002,qianfan_qwen35_27b,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""STAT-PROCEDURE-001""]","{""LOSS-001"": 43.255425, ""NOTICE-001"": 26.583748, ""STAT-EVIDENCE-001"": 20.528708, ""STAT-PROCEDURE-001"": 17.899856}",[],0,,,hit
RUN-LPB-RISK-002-qianfan_qwen35_27b-V3,LPB-RISK-002,qianfan_qwen35_27b,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""STAT-PROCEDURE-001""]","{""LOSS-001"": 43.255425, ""NOTICE-001"": 26.583748, ""STAT-EVIDENCE-001"": 20.528708, ""STAT-PROCEDURE-001"": 17.899856}",[],0,,,hit
RUN-LPB-RISK-002-qianfan_glm_52-V4,LPB-RISK-002,qianfan_glm_52,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""STAT-PROCEDURE-001""]","{""LOSS-001"": 43.255425, ""NOTICE-001"": 26.583748, ""STAT-EVIDENCE-001"": 20.528708, ""STAT-PROCEDURE-001"": 17.899856}",[],0,,,hit
RUN-LPB-RISK-002-qianfan_glm_52-V3,LPB-RISK-002,qianfan_glm_52,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""STAT-PROCEDURE-001""]","{""LOSS-001"": 43.255425, ""NOTICE-001"": 26.583748, ""STAT-EVIDENCE-001"": 20.528708, ""STAT-PROCEDURE-001"": 17.899856}",[],0,,,hit
RUN-LPB-RISK-002-qianfan_lite_baseline-V4,LPB-RISK-002,qianfan_lite_baseline,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""STAT-PROCEDURE-001""]","{""LOSS-001"": 43.255425, ""NOTICE-001"": 26.583748, ""STAT-EVIDENCE-001"": 20.528708, ""STAT-PROCEDURE-001"": 17.899856}",[],0,,,hit
RUN-LPB-RISK-002-qianfan_lite_baseline-V3,LPB-RISK-002,qianfan_lite_baseline,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""STAT-PROCEDURE-001""]","{""LOSS-001"": 43.255425, ""NOTICE-001"": 26.583748, ""STAT-EVIDENCE-001"": 20.528708, ""STAT-PROCEDURE-001"": 17.899856}",[],0,,,hit
RUN-LPB-RISK-003-qianfan_ernie_51-V4,LPB-RISK-003,qianfan_ernie_51,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 29.001375, ""POLICY-MARKET-001"": 22.925892, ""STAT-EVIDENCE-001"": 26.419293}",[],0,,,hit
RUN-LPB-RISK-003-qianfan_ernie_51-V3,LPB-RISK-003,qianfan_ernie_51,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 29.001375, ""POLICY-MARKET-001"": 22.925892, ""STAT-EVIDENCE-001"": 26.419293}",[],0,,,hit
RUN-LPB-RISK-003-qianfan_deepseek_v4_pro-V4,LPB-RISK-003,qianfan_deepseek_v4_pro,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 29.001375, ""POLICY-MARKET-001"": 22.925892, ""STAT-EVIDENCE-001"": 26.419293}",[],0,,,hit
RUN-LPB-RISK-003-qianfan_deepseek_v4_pro-V3,LPB-RISK-003,qianfan_deepseek_v4_pro,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 29.001375, ""POLICY-MARKET-001"": 22.925892, ""STAT-EVIDENCE-001"": 26.419293}",[],0,,,hit
RUN-LPB-RISK-003-qianfan_qwen35_27b-V4,LPB-RISK-003,qianfan_qwen35_27b,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 29.001375, ""POLICY-MARKET-001"": 22.925892, ""STAT-EVIDENCE-001"": 26.419293}",[],0,,,hit
RUN-LPB-RISK-003-qianfan_qwen35_27b-V3,LPB-RISK-003,qianfan_qwen35_27b,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 29.001375, ""POLICY-MARKET-001"": 22.925892, ""STAT-EVIDENCE-001"": 26.419293}",[],0,,,hit
RUN-LPB-RISK-003-qianfan_glm_52-V4,LPB-RISK-003,qianfan_glm_52,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 29.001375, ""POLICY-MARKET-001"": 22.925892, ""STAT-EVIDENCE-001"": 26.419293}",[],0,,,hit
RUN-LPB-RISK-003-qianfan_glm_52-V3,LPB-RISK-003,qianfan_glm_52,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 29.001375, ""POLICY-MARKET-001"": 22.925892, ""STAT-EVIDENCE-001"": 26.419293}",[],0,,,hit
RUN-LPB-RISK-003-qianfan_lite_baseline-V4,LPB-RISK-003,qianfan_lite_baseline,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 29.001375, ""POLICY-MARKET-001"": 22.925892, ""STAT-EVIDENCE-001"": 26.419293}",[],0,,,hit
RUN-LPB-RISK-003-qianfan_lite_baseline-V3,LPB-RISK-003,qianfan_lite_baseline,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 29.001375, ""POLICY-MARKET-001"": 22.925892, ""STAT-EVIDENCE-001"": 26.419293}",[],0,,,hit
RUN-LPB-RISK-004-qianfan_ernie_51-V4,LPB-RISK-004,qianfan_ernie_51,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 28.672186, ""NOTICE-001"": 26.544402, ""POLICY-MARKET-001"": 13.466875, ""STAT-EVIDENCE-001"": 17.051721}",[],0,,,hit
RUN-LPB-RISK-004-qianfan_ernie_51-V3,LPB-RISK-004,qianfan_ernie_51,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 28.672186, ""NOTICE-001"": 26.544402, ""POLICY-MARKET-001"": 13.466875, ""STAT-EVIDENCE-001"": 17.051721}",[],0,,,hit
RUN-LPB-RISK-004-qianfan_deepseek_v4_pro-V4,LPB-RISK-004,qianfan_deepseek_v4_pro,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 28.672186, ""NOTICE-001"": 26.544402, ""POLICY-MARKET-001"": 13.466875, ""STAT-EVIDENCE-001"": 17.051721}",[],0,,,hit
RUN-LPB-RISK-004-qianfan_deepseek_v4_pro-V3,LPB-RISK-004,qianfan_deepseek_v4_pro,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 28.672186, ""NOTICE-001"": 26.544402, ""POLICY-MARKET-001"": 13.466875, ""STAT-EVIDENCE-001"": 17.051721}",[],0,,,hit
RUN-LPB-RISK-004-qianfan_qwen35_27b-V4,LPB-RISK-004,qianfan_qwen35_27b,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 28.672186, ""NOTICE-001"": 26.544402, ""POLICY-MARKET-001"": 13.466875, ""STAT-EVIDENCE-001"": 17.051721}",[],0,,,hit
RUN-LPB-RISK-004-qianfan_qwen35_27b-V3,LPB-RISK-004,qianfan_qwen35_27b,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 28.672186, ""NOTICE-001"": 26.544402, ""POLICY-MARKET-001"": 13.466875, ""STAT-EVIDENCE-001"": 17.051721}",[],0,,,hit
RUN-LPB-RISK-004-qianfan_glm_52-V4,LPB-RISK-004,qianfan_glm_52,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 28.672186, ""NOTICE-001"": 26.544402, ""POLICY-MARKET-001"": 13.466875, ""STAT-EVIDENCE-001"": 17.051721}",[],0,,,hit
RUN-LPB-RISK-004-qianfan_glm_52-V3,LPB-RISK-004,qianfan_glm_52,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 28.672186, ""NOTICE-001"": 26.544402, ""POLICY-MARKET-001"": 13.466875, ""STAT-EVIDENCE-001"": 17.051721}",[],0,,,hit
RUN-LPB-RISK-004-qianfan_lite_baseline-V4,LPB-RISK-004,qianfan_lite_baseline,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 28.672186, ""NOTICE-001"": 26.544402, ""POLICY-MARKET-001"": 13.466875, ""STAT-EVIDENCE-001"": 17.051721}",[],0,,,hit
RUN-LPB-RISK-004-qianfan_lite_baseline-V3,LPB-RISK-004,qianfan_lite_baseline,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001"", ""POLICY-MARKET-001""]","{""LOSS-001"": 28.672186, ""NOTICE-001"": 26.544402, ""POLICY-MARKET-001"": 13.466875, ""STAT-EVIDENCE-001"": 17.051721}",[],0,,,hit
RUN-LPB-RISK-005-qianfan_ernie_51-V4,LPB-RISK-005,qianfan_ernie_51,V4,W2,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001""]","{""LOSS-001"": 34.42943, ""NOTICE-001"": 30.008002, ""STAT-EVIDENCE-001"": 23.151789, ""STAT-PROCEDURE-001"": 31.644424}",[],0,,,hit
RUN-LPB-RISK-005-qianfan_ernie_51-V3,LPB-RISK-005,qianfan_ernie_51,V3,W3,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001""]","{""LOSS-001"": 34.42943, ""NOTICE-001"": 30.008002, ""STAT-EVIDENCE-001"": 23.151789, ""STAT-PROCEDURE-001"": 31.644424}",[],0,,,hit
RUN-LPB-RISK-005-qianfan_deepseek_v4_pro-V4,LPB-RISK-005,qianfan_deepseek_v4_pro,V4,W2,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001""]","{""LOSS-001"": 34.42943, ""NOTICE-001"": 30.008002, ""STAT-EVIDENCE-001"": 23.151789, ""STAT-PROCEDURE-001"": 31.644424}",[],0,,,hit
RUN-LPB-RISK-005-qianfan_deepseek_v4_pro-V3,LPB-RISK-005,qianfan_deepseek_v4_pro,V3,W3,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001""]","{""LOSS-001"": 34.42943, ""NOTICE-001"": 30.008002, ""STAT-EVIDENCE-001"": 23.151789, ""STAT-PROCEDURE-001"": 31.644424}",[],0,,,hit
RUN-LPB-RISK-005-qianfan_qwen35_27b-V4,LPB-RISK-005,qianfan_qwen35_27b,V4,W2,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001""]","{""LOSS-001"": 34.42943, ""NOTICE-001"": 30.008002, ""STAT-EVIDENCE-001"": 23.151789, ""STAT-PROCEDURE-001"": 31.644424}",[],0,,,hit
RUN-LPB-RISK-005-qianfan_qwen35_27b-V3,LPB-RISK-005,qianfan_qwen35_27b,V3,W3,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001""]","{""LOSS-001"": 34.42943, ""NOTICE-001"": 30.008002, ""STAT-EVIDENCE-001"": 23.151789, ""STAT-PROCEDURE-001"": 31.644424}",[],0,,,hit
RUN-LPB-RISK-005-qianfan_glm_52-V4,LPB-RISK-005,qianfan_glm_52,V4,W2,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001""]","{""LOSS-001"": 34.42943, ""NOTICE-001"": 30.008002, ""STAT-EVIDENCE-001"": 23.151789, ""STAT-PROCEDURE-001"": 31.644424}",[],0,,,hit
RUN-LPB-RISK-005-qianfan_glm_52-V3,LPB-RISK-005,qianfan_glm_52,V3,W3,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001""]","{""LOSS-001"": 34.42943, ""NOTICE-001"": 30.008002, ""STAT-EVIDENCE-001"": 23.151789, ""STAT-PROCEDURE-001"": 31.644424}",[],0,,,hit
RUN-LPB-RISK-005-qianfan_lite_baseline-V4,LPB-RISK-005,qianfan_lite_baseline,V4,W2,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001""]","{""LOSS-001"": 34.42943, ""NOTICE-001"": 30.008002, ""STAT-EVIDENCE-001"": 23.151789, ""STAT-PROCEDURE-001"": 31.644424}",[],0,,,hit
RUN-LPB-RISK-005-qianfan_lite_baseline-V3,LPB-RISK-005,qianfan_lite_baseline,V3,W3,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-EVIDENCE-001""]","{""LOSS-001"": 34.42943, ""NOTICE-001"": 30.008002, ""STAT-EVIDENCE-001"": 23.151789, ""STAT-PROCEDURE-001"": 31.644424}",[],0,,,hit
RUN-LPB-CITE-001-qianfan_ernie_51-V4,LPB-CITE-001,qianfan_ernie_51,V4,W2,"[""CONTRACT-001"", ""PLATFORM-001"", ""ORDER-001"", ""POLICY-MARKET-001""]","{""CONTRACT-001"": 234.751035, ""ORDER-001"": 74.315622, ""PLATFORM-001"": 226.915069, ""POLICY-MARKET-001"": 67.263014}","[""CONTRACT-001"", ""PLATFORM-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-001-qianfan_ernie_51-V3,LPB-CITE-001,qianfan_ernie_51,V3,W3,"[""CONTRACT-001"", ""PLATFORM-001"", ""ORDER-001"", ""POLICY-MARKET-001""]","{""CONTRACT-001"": 234.751035, ""ORDER-001"": 74.315622, ""PLATFORM-001"": 226.915069, ""POLICY-MARKET-001"": 67.263014}","[""CONTRACT-001"", ""PLATFORM-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-001-qianfan_deepseek_v4_pro-V4,LPB-CITE-001,qianfan_deepseek_v4_pro,V4,W2,"[""CONTRACT-001"", ""PLATFORM-001"", ""ORDER-001"", ""POLICY-MARKET-001""]","{""CONTRACT-001"": 234.751035, ""ORDER-001"": 74.315622, ""PLATFORM-001"": 226.915069, ""POLICY-MARKET-001"": 67.263014}","[""CONTRACT-001"", ""PLATFORM-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-001-qianfan_deepseek_v4_pro-V3,LPB-CITE-001,qianfan_deepseek_v4_pro,V3,W3,"[""CONTRACT-001"", ""PLATFORM-001"", ""ORDER-001"", ""POLICY-MARKET-001""]","{""CONTRACT-001"": 234.751035, ""ORDER-001"": 74.315622, ""PLATFORM-001"": 226.915069, ""POLICY-MARKET-001"": 67.263014}","[""CONTRACT-001"", ""PLATFORM-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-001-qianfan_qwen35_27b-V4,LPB-CITE-001,qianfan_qwen35_27b,V4,W2,"[""CONTRACT-001"", ""PLATFORM-001"", ""ORDER-001"", ""POLICY-MARKET-001""]","{""CONTRACT-001"": 234.751035, ""ORDER-001"": 74.315622, ""PLATFORM-001"": 226.915069, ""POLICY-MARKET-001"": 67.263014}","[""CONTRACT-001"", ""PLATFORM-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-001-qianfan_qwen35_27b-V3,LPB-CITE-001,qianfan_qwen35_27b,V3,W3,"[""CONTRACT-001"", ""PLATFORM-001"", ""ORDER-001"", ""POLICY-MARKET-001""]","{""CONTRACT-001"": 234.751035, ""ORDER-001"": 74.315622, ""PLATFORM-001"": 226.915069, ""POLICY-MARKET-001"": 67.263014}","[""CONTRACT-001"", ""PLATFORM-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-001-qianfan_glm_52-V4,LPB-CITE-001,qianfan_glm_52,V4,W2,"[""CONTRACT-001"", ""PLATFORM-001"", ""ORDER-001"", ""POLICY-MARKET-001""]","{""CONTRACT-001"": 234.751035, ""ORDER-001"": 74.315622, ""PLATFORM-001"": 226.915069, ""POLICY-MARKET-001"": 67.263014}","[""CONTRACT-001"", ""PLATFORM-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-001-qianfan_glm_52-V3,LPB-CITE-001,qianfan_glm_52,V3,W3,"[""CONTRACT-001"", ""PLATFORM-001"", ""ORDER-001"", ""POLICY-MARKET-001""]","{""CONTRACT-001"": 234.751035, ""ORDER-001"": 74.315622, ""PLATFORM-001"": 226.915069, ""POLICY-MARKET-001"": 67.263014}","[""CONTRACT-001"", ""PLATFORM-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-001-qianfan_lite_baseline-V4,LPB-CITE-001,qianfan_lite_baseline,V4,W2,"[""CONTRACT-001"", ""PLATFORM-001"", ""ORDER-001"", ""POLICY-MARKET-001""]","{""CONTRACT-001"": 234.751035, ""ORDER-001"": 74.315622, ""PLATFORM-001"": 226.915069, ""POLICY-MARKET-001"": 67.263014}","[""CONTRACT-001"", ""PLATFORM-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-001-qianfan_lite_baseline-V3,LPB-CITE-001,qianfan_lite_baseline,V3,W3,"[""CONTRACT-001"", ""PLATFORM-001"", ""ORDER-001"", ""POLICY-MARKET-001""]","{""CONTRACT-001"": 234.751035, ""ORDER-001"": 74.315622, ""PLATFORM-001"": 226.915069, ""POLICY-MARKET-001"": 67.263014}","[""CONTRACT-001"", ""PLATFORM-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-002-qianfan_ernie_51-V4,LPB-CITE-002,qianfan_ernie_51,V4,W2,"[""POLICY-002"", ""POLICY-001"", ""STAT-LABOR-CONTRACT-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 29.59684, ""POLICY-001"": 98.922844, ""POLICY-002"": 189.354868, ""STAT-LABOR-CONTRACT-001"": 69.056766}","[""POLICY-001"", ""POLICY-002""]",2,1.0,0.5,hit
RUN-LPB-CITE-002-qianfan_ernie_51-V3,LPB-CITE-002,qianfan_ernie_51,V3,W3,"[""POLICY-002"", ""POLICY-001"", ""STAT-LABOR-CONTRACT-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 29.59684, ""POLICY-001"": 98.922844, ""POLICY-002"": 189.354868, ""STAT-LABOR-CONTRACT-001"": 69.056766}","[""POLICY-001"", ""POLICY-002""]",2,1.0,0.5,hit
RUN-LPB-CITE-002-qianfan_deepseek_v4_pro-V4,LPB-CITE-002,qianfan_deepseek_v4_pro,V4,W2,"[""POLICY-002"", ""POLICY-001"", ""STAT-LABOR-CONTRACT-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 29.59684, ""POLICY-001"": 98.922844, ""POLICY-002"": 189.354868, ""STAT-LABOR-CONTRACT-001"": 69.056766}","[""POLICY-001"", ""POLICY-002""]",2,1.0,0.5,hit
RUN-LPB-CITE-002-qianfan_deepseek_v4_pro-V3,LPB-CITE-002,qianfan_deepseek_v4_pro,V3,W3,"[""POLICY-002"", ""POLICY-001"", ""STAT-LABOR-CONTRACT-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 29.59684, ""POLICY-001"": 98.922844, ""POLICY-002"": 189.354868, ""STAT-LABOR-CONTRACT-001"": 69.056766}","[""POLICY-001"", ""POLICY-002""]",2,1.0,0.5,hit
RUN-LPB-CITE-002-qianfan_qwen35_27b-V4,LPB-CITE-002,qianfan_qwen35_27b,V4,W2,"[""POLICY-002"", ""POLICY-001"", ""STAT-LABOR-CONTRACT-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 29.59684, ""POLICY-001"": 98.922844, ""POLICY-002"": 189.354868, ""STAT-LABOR-CONTRACT-001"": 69.056766}","[""POLICY-001"", ""POLICY-002""]",2,1.0,0.5,hit
RUN-LPB-CITE-002-qianfan_qwen35_27b-V3,LPB-CITE-002,qianfan_qwen35_27b,V3,W3,"[""POLICY-002"", ""POLICY-001"", ""STAT-LABOR-CONTRACT-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 29.59684, ""POLICY-001"": 98.922844, ""POLICY-002"": 189.354868, ""STAT-LABOR-CONTRACT-001"": 69.056766}","[""POLICY-001"", ""POLICY-002""]",2,1.0,0.5,hit
RUN-LPB-CITE-002-qianfan_glm_52-V4,LPB-CITE-002,qianfan_glm_52,V4,W2,"[""POLICY-002"", ""POLICY-001"", ""STAT-LABOR-CONTRACT-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 29.59684, ""POLICY-001"": 98.922844, ""POLICY-002"": 189.354868, ""STAT-LABOR-CONTRACT-001"": 69.056766}","[""POLICY-001"", ""POLICY-002""]",2,1.0,0.5,hit
RUN-LPB-CITE-002-qianfan_glm_52-V3,LPB-CITE-002,qianfan_glm_52,V3,W3,"[""POLICY-002"", ""POLICY-001"", ""STAT-LABOR-CONTRACT-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 29.59684, ""POLICY-001"": 98.922844, ""POLICY-002"": 189.354868, ""STAT-LABOR-CONTRACT-001"": 69.056766}","[""POLICY-001"", ""POLICY-002""]",2,1.0,0.5,hit
RUN-LPB-CITE-002-qianfan_lite_baseline-V4,LPB-CITE-002,qianfan_lite_baseline,V4,W2,"[""POLICY-002"", ""POLICY-001"", ""STAT-LABOR-CONTRACT-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 29.59684, ""POLICY-001"": 98.922844, ""POLICY-002"": 189.354868, ""STAT-LABOR-CONTRACT-001"": 69.056766}","[""POLICY-001"", ""POLICY-002""]",2,1.0,0.5,hit
RUN-LPB-CITE-002-qianfan_lite_baseline-V3,LPB-CITE-002,qianfan_lite_baseline,V3,W3,"[""POLICY-002"", ""POLICY-001"", ""STAT-LABOR-CONTRACT-001"", ""CASE-LABOR-PLATFORM-001""]","{""CASE-LABOR-PLATFORM-001"": 29.59684, ""POLICY-001"": 98.922844, ""POLICY-002"": 189.354868, ""STAT-LABOR-CONTRACT-001"": 69.056766}","[""POLICY-001"", ""POLICY-002""]",2,1.0,0.5,hit
